tag	pool	phase	epoch	source	metric	value
r1-p20	20	pre	1788573299	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788573299	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788573299	spring	hikaricp_connections_idle{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788573299	spring	hikaricp_connections_max{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788573299	spring	hikaricp_connections_min{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788573299	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788573299	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788573299	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p20	20	pre	1788573299	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.014
r1-p20	20	pre	1788573299	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r1-p20	20	pre	1788573299	mysql	Innodb_row_lock_time	0
r1-p20	20	pre	1788573299	mysql	Innodb_row_lock_waits	0
r1-p20	20	pre	1788573299	mysql	Threads_connected	21
r1-p20	20	pre	1788573299	mysql	Threads_running	2
r1-p20_post	20	post	1788573309	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	0.221324819
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.106162523
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_idle{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_max{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_min{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	21.443
r1-p20_post	20	post	1788573309	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.089
r1-p20_post	20	post	1788573309	mysql	Innodb_row_lock_time	0
r1-p20_post	20	post	1788573309	mysql	Innodb_row_lock_waits	0
r1-p20_post	20	post	1788573309	mysql	Threads_connected	21
r1-p20_post	20	post	1788573309	mysql	Threads_running	2
r2-p15	15	pre	1788573324	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788573324	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	5.21028E-4
r2-p15	15	pre	1788573324	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	4.64065E-4
r2-p15	15	pre	1788573324	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788573324	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788573324	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.019
r2-p15	15	pre	1788573324	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.015
r2-p15	15	pre	1788573324	mysql	Innodb_row_lock_time	0
r2-p15	15	pre	1788573324	mysql	Innodb_row_lock_waits	0
r2-p15	15	pre	1788573324	mysql	Threads_connected	16
r2-p15	15	pre	1788573324	mysql	Threads_running	2
r2-p15_post	15	post	1788573335	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	0.820925621
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.076559152
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	24.447
r2-p15_post	15	post	1788573335	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.097
r2-p15_post	15	post	1788573335	mysql	Innodb_row_lock_time	0
r2-p15_post	15	post	1788573335	mysql	Innodb_row_lock_waits	0
r2-p15_post	15	post	1788573335	mysql	Threads_connected	16
r2-p15_post	15	post	1788573335	mysql	Threads_running	2
r2-p17	17	pre	1788573349	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788573349	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	5.95774E-4
r2-p17	17	pre	1788573349	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	5.34395E-4
r2-p17	17	pre	1788573349	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788573349	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788573349	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.015
r2-p17	17	pre	1788573349	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.011
r2-p17	17	pre	1788573349	mysql	Innodb_row_lock_time	0
r2-p17	17	pre	1788573349	mysql	Innodb_row_lock_waits	0
r2-p17	17	pre	1788573349	mysql	Threads_connected	18
r2-p17	17	pre	1788573349	mysql	Threads_running	2
r2-p17_post	17	post	1788573359	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	0.328809565
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.043672937
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	22.035
r2-p17_post	17	post	1788573359	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.064
r2-p17_post	17	post	1788573359	mysql	Innodb_row_lock_time	0
r2-p17_post	17	post	1788573359	mysql	Innodb_row_lock_waits	0
r2-p17_post	17	post	1788573359	mysql	Threads_connected	18
r2-p17_post	17	post	1788573359	mysql	Threads_running	2
r2-p20	20	pre	1788573375	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r2-p20	20	pre	1788573375	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p20	20	pre	1788573375	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	5.45777E-4
r2-p20	20	pre	1788573375	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	4.85804E-4
r2-p20	20	pre	1788573375	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p20	20	pre	1788573375	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p20	20	pre	1788573375	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p20	20	pre	1788573375	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
