block	arm	status	window_d	kind	rep	ms
3	A0	ADVANCED	0	list	3	63.3
3	A0	ADVANCED	0	count	3	40.6
3	A0	ADVANCED	0	list	4	61.7
3	A0	ADVANCED	0	count	4	40.9
3	A0	ADVANCED	0	list	5	62.3
3	A0	ADVANCED	0	count	5	40
3	A0	BEGINNER	1	list	1	96.6
3	A0	BEGINNER	1	count	1	84.8
3	A0	BEGINNER	1	list	2	96.2
3	A0	BEGINNER	1	count	2	85.2
3	A0	BEGINNER	1	list	3	96.2
3	A0	BEGINNER	1	count	3	84.8
3	A0	BEGINNER	1	list	4	97
3	A0	BEGINNER	1	count	4	85.4
3	A0	BEGINNER	1	list	5	96.3
3	A0	BEGINNER	1	count	5	85.1
3	A0	BEGINNER	7	list	1	97.9
3	A0	BEGINNER	7	count	1	85.5
3	A0	BEGINNER	7	list	2	97.2
3	A0	BEGINNER	7	count	2	85.1
3	A0	BEGINNER	7	list	3	97.6
3	A0	BEGINNER	7	count	3	85
3	A0	BEGINNER	7	list	4	97
3	A0	BEGINNER	7	count	4	85.4
3	A0	BEGINNER	7	list	5	96.7
3	A0	BEGINNER	7	count	5	85.8
3	A0	BEGINNER	30	list	1	99.6
3	A0	BEGINNER	30	count	1	86
3	A0	BEGINNER	30	list	2	100
3	A0	BEGINNER	30	count	2	86.3
3	A0	BEGINNER	30	list	3	99.9
3	A0	BEGINNER	30	count	3	86.1
3	A0	BEGINNER	30	list	4	101
3	A0	BEGINNER	30	count	4	85.6
3	A0	BEGINNER	30	list	5	100
3	A0	BEGINNER	30	count	5	85.7
3	A0	BEGINNER	0	list	1	83.8
3	A0	BEGINNER	0	count	1	50.3
3	A0	BEGINNER	0	list	2	86.4
3	A0	BEGINNER	0	count	2	50.4
3	A0	BEGINNER	0	list	3	86.3
3	A0	BEGINNER	0	count	3	50.5
3	A0	BEGINNER	0	list	4	83.3
3	A0	BEGINNER	0	count	4	50.7
3	A0	BEGINNER	0	list	5	87.9
3	A0	BEGINNER	0	count	5	51.5
4	A0	REHAB	1	list	1	54.7
4	A0	REHAB	1	count	1	43.3
4	A0	REHAB	1	list	2	54.9
4	A0	REHAB	1	count	2	42.7
4	A0	REHAB	1	list	3	55
4	A0	REHAB	1	count	3	43.2
4	A0	REHAB	1	list	4	54.7
4	A0	REHAB	1	count	4	43.6
4	A0	REHAB	1	list	5	54.6
4	A0	REHAB	1	count	5	43.8
4	A0	REHAB	7	list	1	54.3
4	A0	REHAB	7	count	1	42.8
4	A0	REHAB	7	list	2	56.2
4	A0	REHAB	7	count	2	43.2
4	A0	REHAB	7	list	3	54.9
4	A0	REHAB	7	count	3	43.1
4	A0	REHAB	7	list	4	58.8
4	A0	REHAB	7	count	4	43.3
4	A0	REHAB	7	list	5	53.8
4	A0	REHAB	7	count	5	43.5
4	A0	REHAB	30	list	1	55.7
4	A0	REHAB	30	count	1	43.7
4	A0	REHAB	30	list	2	54.9
4	A0	REHAB	30	count	2	42.6
4	A0	REHAB	30	list	3	55.3
4	A0	REHAB	30	count	3	42.4
4	A0	REHAB	30	list	4	54
4	A0	REHAB	30	count	4	44
4	A0	REHAB	30	list	5	54.2
4	A0	REHAB	30	count	5	42.4
4	A0	REHAB	0	list	1	52.8
4	A0	REHAB	0	count	1	36.9
4	A0	REHAB	0	list	2	52.9
4	A0	REHAB	0	count	2	37.2
4	A0	REHAB	0	list	3	51.7
4	A0	REHAB	0	count	3	36.9
4	A0	REHAB	0	list	4	53.9
4	A0	REHAB	0	count	4	36.9
4	A0	REHAB	0	list	5	53.5
4	A0	REHAB	0	count	5	36.8
4	A0	DIET	1	list	1	58.8
4	A0	DIET	1	count	1	45.9
4	A0	DIET	1	list	2	57.8
4	A0	DIET	1	count	2	47.9
4	A0	DIET	1	list	3	57.5
4	A0	DIET	1	count	3	46
4	A0	DIET	1	list	4	58.6
4	A0	DIET	1	count	4	47.2
4	A0	DIET	1	list	5	58.3
4	A0	DIET	1	count	5	47.2
4	A0	DIET	7	list	1	57.5
4	A0	DIET	7	count	1	47.4
4	A0	DIET	7	list	2	59.5
4	A0	DIET	7	count	2	46.9
4	A0	DIET	7	list	3	58.5
4	A0	DIET	7	count	3	46.3
4	A0	DIET	7	list	4	58.9
4	A0	DIET	7	count	4	46.6
4	A0	DIET	7	list	5	57.8
4	A0	DIET	7	count	5	47.6
4	A0	DIET	30	list	1	58.1
4	A0	DIET	30	count	1	46.1
4	A0	DIET	30	list	2	58.8
4	A0	DIET	30	count	2	47
4	A0	DIET	30	list	3	59.1
4	A0	DIET	30	count	3	46.9
4	A0	DIET	30	list	4	57.9
4	A0	DIET	30	count	4	47.2
4	A0	DIET	30	list	5	59.8
4	A0	DIET	30	count	5	47.7
4	A0	DIET	0	list	1	56.5
4	A0	DIET	0	count	1	37.4
4	A0	DIET	0	list	2	56.9
4	A0	DIET	0	count	2	37.3
4	A0	DIET	0	list	3	55.7
4	A0	DIET	0	count	3	38.5
4	A0	DIET	0	list	4	55.5
4	A0	DIET	0	count	4	37
4	A0	DIET	0	list	5	56.3
4	A0	DIET	0	count	5	37.8
4	A0	ADVANCED	1	list	1	66.5
4	A0	ADVANCED	1	count	1	54.9
4	A0	ADVANCED	1	list	2	65.5
4	A0	ADVANCED	1	count	2	69.7
4	A0	ADVANCED	1	list	3	66.1
4	A0	ADVANCED	1	count	3	55.1
4	A0	ADVANCED	1	list	4	66
4	A0	ADVANCED	1	count	4	55.5
4	A0	ADVANCED	1	list	5	65.8
4	A0	ADVANCED	1	count	5	54.6
4	A0	ADVANCED	7	list	1	68.2
4	A0	ADVANCED	7	count	1	55.3
4	A0	ADVANCED	7	list	2	65.9
4	A0	ADVANCED	7	count	2	55.1
4	A0	ADVANCED	7	list	3	66.7
4	A0	ADVANCED	7	count	3	55.1
4	A0	ADVANCED	7	list	4	66.5
4	A0	ADVANCED	7	count	4	54.8
4	A0	ADVANCED	7	list	5	67
4	A0	ADVANCED	7	count	5	54.7
4	A0	ADVANCED	30	list	1	67.2
4	A0	ADVANCED	30	count	1	55.4
4	A0	ADVANCED	30	list	2	66.9
4	A0	ADVANCED	30	count	2	56
4	A0	ADVANCED	30	list	3	68.3
4	A0	ADVANCED	30	count	3	55
4	A0	ADVANCED	30	list	4	68.7
4	A0	ADVANCED	30	count	4	55.3
4	A0	ADVANCED	30	list	5	66.9
4	A0	ADVANCED	30	count	5	55
4	A0	ADVANCED	0	list	1	63.2
4	A0	ADVANCED	0	count	1	41.1
4	A0	ADVANCED	0	list	2	63.4
4	A0	ADVANCED	0	count	2	40.1
4	A0	ADVANCED	0	list	3	63.1
4	A0	ADVANCED	0	count	3	41.4
4	A0	ADVANCED	0	list	4	62.1
4	A0	ADVANCED	0	count	4	40.8
4	A0	ADVANCED	0	list	5	62.9
4	A0	ADVANCED	0	count	5	41.1
4	A0	BEGINNER	1	list	1	95.8
4	A0	BEGINNER	1	count	1	85.1
4	A0	BEGINNER	1	list	2	98.1
4	A0	BEGINNER	1	count	2	85.6
4	A0	BEGINNER	1	list	3	96.2
4	A0	BEGINNER	1	count	3	85.4
4	A0	BEGINNER	1	list	4	96.4
4	A0	BEGINNER	1	count	4	85.7
4	A0	BEGINNER	1	list	5	96.5
4	A0	BEGINNER	1	count	5	84.8
4	A0	BEGINNER	7	list	1	97.6
4	A0	BEGINNER	7	count	1	85.2
4	A0	BEGINNER	7	list	2	97.2
4	A0	BEGINNER	7	count	2	86.1
4	A0	BEGINNER	7	list	3	97
4	A0	BEGINNER	7	count	3	86.2
4	A0	BEGINNER	7	list	4	96.5
4	A0	BEGINNER	7	count	4	85.3
4	A0	BEGINNER	7	list	5	99.1
4	A0	BEGINNER	7	count	5	85.4
4	A0	BEGINNER	30	list	1	99.5
4	A0	BEGINNER	30	count	1	86.2
4	A0	BEGINNER	30	list	2	99.8
4	A0	BEGINNER	30	count	2	86.3
4	A0	BEGINNER	30	list	3	101
4	A0	BEGINNER	30	count	3	86.1
4	A0	BEGINNER	30	list	4	101
4	A0	BEGINNER	30	count	4	86.6
4	A0	BEGINNER	30	list	5	100
4	A0	BEGINNER	30	count	5	86.3
4	A0	BEGINNER	0	list	1	84.9
4	A0	BEGINNER	0	count	1	50
4	A0	BEGINNER	0	list	2	88.2
4	A0	BEGINNER	0	count	2	51.2
4	A0	BEGINNER	0	list	3	87.8
4	A0	BEGINNER	0	count	3	50.1
4	A0	BEGINNER	0	list	4	88.9
4	A0	BEGINNER	0	count	4	50.5
4	A0	BEGINNER	0	list	5	90.3
4	A0	BEGINNER	0	count	5	51.1
4	C	REHAB	1	list	1	0.0601
4	C	REHAB	1	count	1	0.0345
4	C	REHAB	1	list	2	0.0621
4	C	REHAB	1	count	2	0.0345
4	C	REHAB	1	list	3	0.0611
4	C	REHAB	1	count	3	0.0338
4	C	REHAB	1	list	4	0.0616
4	C	REHAB	1	count	4	0.0335
4	C	REHAB	1	list	5	0.0582
4	C	REHAB	1	count	5	0.0351
4	C	REHAB	7	list	1	0.0767
4	C	REHAB	7	count	1	0.0684
4	C	REHAB	7	list	2	0.079
4	C	REHAB	7	count	2	0.0675
4	C	REHAB	7	list	3	0.0771
4	C	REHAB	7	count	3	0.0683
4	C	REHAB	7	list	4	0.0785
4	C	REHAB	7	count	4	0.0675
4	C	REHAB	7	list	5	0.0755
4	C	REHAB	7	count	5	0.0669
4	C	REHAB	30	list	1	0.129
4	C	REHAB	30	count	1	0.217
4	C	REHAB	30	list	2	0.105
4	C	REHAB	30	count	2	0.217
4	C	REHAB	30	list	3	0.103
4	C	REHAB	30	count	3	0.217
4	C	REHAB	30	list	4	0.104
4	C	REHAB	30	count	4	0.218
4	C	REHAB	30	list	5	0.105
4	C	REHAB	30	count	5	0.215
4	C	REHAB	0	list	1	0.316
4	C	REHAB	0	count	1	1.05
4	C	REHAB	0	list	2	0.319
4	C	REHAB	0	count	2	1.05
4	C	REHAB	0	list	3	0.318
4	C	REHAB	0	count	3	1.05
4	C	REHAB	0	list	4	0.339
4	C	REHAB	0	count	4	1.04
4	C	REHAB	0	list	5	0.318
4	C	REHAB	0	count	5	1.05
4	C	DIET	1	list	1	0.0874
4	C	DIET	1	count	1	0.0545
4	C	DIET	1	list	2	0.0871
4	C	DIET	1	count	2	0.0558
4	C	DIET	1	list	3	0.0956
4	C	DIET	1	count	3	0.056
4	C	DIET	1	list	4	0.0887
4	C	DIET	1	count	4	0.0555
4	C	DIET	1	list	5	0.088
4	C	DIET	1	count	5	0.0557
4	C	DIET	7	list	1	0.0976
4	C	DIET	7	count	1	0.183
4	C	DIET	7	list	2	0.101
4	C	DIET	7	count	2	0.182
4	C	DIET	7	list	3	0.0951
4	C	DIET	7	count	3	0.267
4	C	DIET	7	list	4	0.0958
4	C	DIET	7	count	4	0.185
4	C	DIET	7	list	5	0.0961
4	C	DIET	7	count	5	0.207
4	C	DIET	30	list	1	0.328
4	C	DIET	30	count	1	0.771
4	C	DIET	30	list	2	0.313
4	C	DIET	30	count	2	0.769
4	C	DIET	30	list	3	0.321
4	C	DIET	30	count	3	0.77
4	C	DIET	30	list	4	0.326
4	C	DIET	30	count	4	0.775
4	C	DIET	30	list	5	0.314
4	C	DIET	30	count	5	0.768
4	C	DIET	0	list	1	0.345
4	C	DIET	0	count	1	4.07
4	C	DIET	0	list	2	0.342
4	C	DIET	0	count	2	4.05
4	C	DIET	0	list	3	0.347
4	C	DIET	0	count	3	4.07
4	C	DIET	0	list	4	0.339
4	C	DIET	0	count	4	4.02
4	C	DIET	0	list	5	0.359
4	C	DIET	0	count	5	4.05
4	C	ADVANCED	1	list	1	0.0824
4	C	ADVANCED	1	count	1	0.0888
4	C	ADVANCED	1	list	2	0.0833
4	C	ADVANCED	1	count	2	0.0891
4	C	ADVANCED	1	list	3	0.0816
4	C	ADVANCED	1	count	3	0.0888
4	C	ADVANCED	1	list	4	0.0837
4	C	ADVANCED	1	count	4	0.0895
4	C	ADVANCED	1	list	5	0.0829
4	C	ADVANCED	1	count	5	0.0893
4	C	ADVANCED	7	list	1	0.205
4	C	ADVANCED	7	count	1	0.484
4	C	ADVANCED	7	list	2	0.206
4	C	ADVANCED	7	count	2	0.498
4	C	ADVANCED	7	list	3	0.212
4	C	ADVANCED	7	count	3	0.499
4	C	ADVANCED	7	list	4	0.204
4	C	ADVANCED	7	count	4	0.485
4	C	ADVANCED	7	list	5	0.3
4	C	ADVANCED	7	count	5	0.493
4	C	ADVANCED	30	list	1	0.433
4	C	ADVANCED	30	count	1	1.97
4	C	ADVANCED	30	list	2	0.434
4	C	ADVANCED	30	count	2	1.97
4	C	ADVANCED	30	list	3	0.444
4	C	ADVANCED	30	count	3	1.98
4	C	ADVANCED	30	list	4	0.427
4	C	ADVANCED	30	count	4	1.99
4	C	ADVANCED	30	list	5	0.427
4	C	ADVANCED	30	count	5	1.98
4	C	ADVANCED	0	list	1	0.337
4	C	ADVANCED	0	count	1	11.2
4	C	ADVANCED	0	list	2	0.333
4	C	ADVANCED	0	count	2	11.2
4	C	ADVANCED	0	list	3	0.33
4	C	ADVANCED	0	count	3	11.2
4	C	ADVANCED	0	list	4	0.347
4	C	ADVANCED	0	count	4	11.1
4	C	ADVANCED	0	list	5	0.335
4	C	ADVANCED	0	count	5	11.3
4	C	BEGINNER	1	list	1	0.12
4	C	BEGINNER	1	count	1	0.252
4	C	BEGINNER	1	list	2	0.118
4	C	BEGINNER	1	count	2	0.255
4	C	BEGINNER	1	list	3	0.129
4	C	BEGINNER	1	count	3	0.251
4	C	BEGINNER	1	list	4	0.118
4	C	BEGINNER	1	count	4	0.253
4	C	BEGINNER	1	list	5	0.119
4	C	BEGINNER	1	count	5	0.251
4	C	BEGINNER	7	list	1	0.417
4	C	BEGINNER	7	count	1	1.56
4	C	BEGINNER	7	list	2	0.434
4	C	BEGINNER	7	count	2	1.55
4	C	BEGINNER	7	list	3	0.431
4	C	BEGINNER	7	count	3	1.56
4	C	BEGINNER	7	list	4	0.417
4	C	BEGINNER	7	count	4	1.58
4	C	BEGINNER	7	list	5	0.414
4	C	BEGINNER	7	count	5	1.56
4	C	BEGINNER	30	list	1	0.419
4	C	BEGINNER	30	count	1	6.57
4	C	BEGINNER	30	list	2	0.429
4	C	BEGINNER	30	count	2	6.61
4	C	BEGINNER	30	list	3	0.442
4	C	BEGINNER	30	count	3	6.61
4	C	BEGINNER	30	list	4	0.422
4	C	BEGINNER	30	count	4	6.59
4	C	BEGINNER	30	list	5	0.42
4	C	BEGINNER	30	count	5	6.62
4	C	BEGINNER	0	list	1	0.324
4	C	BEGINNER	0	count	1	38.9
4	C	BEGINNER	0	list	2	0.334
4	C	BEGINNER	0	count	2	39.1
4	C	BEGINNER	0	list	3	0.33
4	C	BEGINNER	0	count	3	38.8
4	C	BEGINNER	0	list	4	0.325
4	C	BEGINNER	0	count	4	38.6
4	C	BEGINNER	0	list	5	0.326
4	C	BEGINNER	0	count	5	38.8
4	B	REHAB	1	list	1	1.08
4	B	REHAB	1	count	1	0.896
4	B	REHAB	1	list	2	1.04
4	B	REHAB	1	count	2	0.903
4	B	REHAB	1	list	3	1.03
4	B	REHAB	1	count	3	0.911
4	B	REHAB	1	list	4	1.09
4	B	REHAB	1	count	4	0.904
4	B	REHAB	1	list	5	1.04
4	B	REHAB	1	count	5	0.922
4	B	REHAB	7	list	1	2.03
4	B	REHAB	7	count	1	5.82
4	B	REHAB	7	list	2	2.04
4	B	REHAB	7	count	2	5.48
4	B	REHAB	7	list	3	1.95
4	B	REHAB	7	count	3	5.41
4	B	REHAB	7	list	4	1.99
4	B	REHAB	7	count	4	5.61
4	B	REHAB	7	list	5	1.99
4	B	REHAB	7	count	5	5.47
4	B	REHAB	30	list	1	1.97
4	B	REHAB	30	count	1	22.7
4	B	REHAB	30	list	2	2
4	B	REHAB	30	count	2	22.8
4	B	REHAB	30	list	3	1.99
4	B	REHAB	30	count	3	22.6
4	B	REHAB	30	list	4	1.99
4	B	REHAB	30	count	4	22.8
4	B	REHAB	30	list	5	2.01
4	B	REHAB	30	count	5	23.2
4	B	REHAB	0	list	1	1.48
4	B	REHAB	0	count	1	37.4
4	B	REHAB	0	list	2	1.48
4	B	REHAB	0	count	2	36.9
4	B	REHAB	0	list	3	1.5
4	B	REHAB	0	count	3	36.8
4	B	REHAB	0	list	4	1.47
4	B	REHAB	0	count	4	37
4	B	REHAB	0	list	5	1.49
4	B	REHAB	0	count	5	37.1
4	B	DIET	1	list	1	0.555
4	B	DIET	1	count	1	0.911
4	B	DIET	1	list	2	0.547
4	B	DIET	1	count	2	0.922
4	B	DIET	1	list	3	0.556
4	B	DIET	1	count	3	0.934
4	B	DIET	1	list	4	0.558
4	B	DIET	1	count	4	0.908
4	B	DIET	1	list	5	0.555
4	B	DIET	1	count	5	0.93
4	B	DIET	7	list	1	1.08
4	B	DIET	7	count	1	5.45
4	B	DIET	7	list	2	0.673
4	B	DIET	7	count	2	5.49
4	B	DIET	7	list	3	0.708
4	B	DIET	7	count	3	5.93
4	B	DIET	7	list	4	0.69
4	B	DIET	7	count	4	5.47
4	B	DIET	7	list	5	0.672
4	B	DIET	7	count	5	5.41
4	B	DIET	30	list	1	0.697
4	B	DIET	30	count	1	23.2
4	B	DIET	30	list	2	0.707
4	B	DIET	30	count	2	22.9
4	B	DIET	30	list	3	0.713
4	B	DIET	30	count	3	23
4	B	DIET	30	list	4	0.727
4	B	DIET	30	count	4	22.6
4	B	DIET	30	list	5	0.729
4	B	DIET	30	count	5	22.9
4	B	DIET	0	list	1	0.408
4	B	DIET	0	count	1	38.1
4	B	DIET	0	list	2	0.413
4	B	DIET	0	count	2	37.8
4	B	DIET	0	list	3	0.43
4	B	DIET	0	count	3	38.2
4	B	DIET	0	list	4	0.43
4	B	DIET	0	count	4	38.4
4	B	DIET	0	list	5	0.434
4	B	DIET	0	count	5	38.4
4	B	ADVANCED	1	list	1	0.249
4	B	ADVANCED	1	count	1	0.918
4	B	ADVANCED	1	list	2	0.249
4	B	ADVANCED	1	count	2	0.924
4	B	ADVANCED	1	list	3	0.252
4	B	ADVANCED	1	count	3	0.924
4	B	ADVANCED	1	list	4	0.247
4	B	ADVANCED	1	count	4	1.07
4	B	ADVANCED	1	list	5	0.248
4	B	ADVANCED	1	count	5	0.931
4	B	ADVANCED	7	list	1	0.417
4	B	ADVANCED	7	count	1	5.58
4	B	ADVANCED	7	list	2	0.38
4	B	ADVANCED	7	count	2	5.68
4	B	ADVANCED	7	list	3	0.382
4	B	ADVANCED	7	count	3	5.61
4	B	ADVANCED	7	list	4	0.387
4	B	ADVANCED	7	count	4	5.5
4	B	ADVANCED	7	list	5	0.373
4	B	ADVANCED	7	count	5	5.58
4	B	ADVANCED	30	list	1	0.38
4	B	ADVANCED	30	count	1	23.1
4	B	ADVANCED	30	list	2	0.404
4	B	ADVANCED	30	count	2	23.1
4	B	ADVANCED	30	list	3	0.378
4	B	ADVANCED	30	count	3	23
4	B	ADVANCED	30	list	4	0.378
4	B	ADVANCED	30	count	4	23.4
4	B	ADVANCED	30	list	5	0.369
4	B	ADVANCED	30	count	5	23.3
4	B	ADVANCED	0	list	1	0.195
4	B	ADVANCED	0	count	1	41.8
4	B	ADVANCED	0	list	2	0.195
4	B	ADVANCED	0	count	2	41
4	B	ADVANCED	0	list	3	0.195
4	B	ADVANCED	0	count	3	41.2
4	B	ADVANCED	0	list	4	0.199
4	B	ADVANCED	0	count	4	40.8
4	B	ADVANCED	0	list	5	0.204
4	B	ADVANCED	0	count	5	41.3
4	B	BEGINNER	1	list	1	0.143
4	B	BEGINNER	1	count	1	0.968
4	B	BEGINNER	1	list	2	0.147
4	B	BEGINNER	1	count	2	1.02
4	B	BEGINNER	1	list	3	0.146
4	B	BEGINNER	1	count	3	0.959
4	B	BEGINNER	1	list	4	0.144
4	B	BEGINNER	1	count	4	0.974
4	B	BEGINNER	1	list	5	0.211
4	B	BEGINNER	1	count	5	0.947
4	B	BEGINNER	7	list	1	0.392
4	B	BEGINNER	7	count	1	5.76
4	B	BEGINNER	7	list	2	0.372
4	B	BEGINNER	7	count	2	5.76
4	B	BEGINNER	7	list	3	0.386
4	B	BEGINNER	7	count	3	5.7
4	B	BEGINNER	7	list	4	0.372
4	B	BEGINNER	7	count	4	5.99
4	B	BEGINNER	7	list	5	0.37
4	B	BEGINNER	7	count	5	5.91
4	B	BEGINNER	30	list	1	0.369
4	B	BEGINNER	30	count	1	23.7
4	B	BEGINNER	30	list	2	0.374
4	B	BEGINNER	30	count	2	23.6
4	B	BEGINNER	30	list	3	0.389
4	B	BEGINNER	30	count	3	23.8
4	B	BEGINNER	30	list	4	0.357
4	B	BEGINNER	30	count	4	23.7
4	B	BEGINNER	30	list	5	0.367
4	B	BEGINNER	30	count	5	23.7
4	B	BEGINNER	0	list	1	0.0977
4	B	BEGINNER	0	count	1	50.2
4	B	BEGINNER	0	list	2	0.101
4	B	BEGINNER	0	count	2	50.1
4	B	BEGINNER	0	list	3	0.104
4	B	BEGINNER	0	count	3	50.1
4	B	BEGINNER	0	list	4	0.102
4	B	BEGINNER	0	count	4	50
4	B	BEGINNER	0	list	5	0.101
4	B	BEGINNER	0	count	5	50.5
5	C	REHAB	1	list	1	0.061
5	C	REHAB	1	count	1	0.032
5	C	REHAB	1	list	2	0.0602
5	C	REHAB	1	count	2	0.0331
5	C	REHAB	1	list	3	0.0616
5	C	REHAB	1	count	3	0.0332
5	C	REHAB	1	list	4	0.059
5	C	REHAB	1	count	4	0.0368
5	C	REHAB	1	list	5	0.0607
5	C	REHAB	1	count	5	0.0341
5	C	REHAB	7	list	1	0.0777
5	C	REHAB	7	count	1	0.0688
5	C	REHAB	7	list	2	0.0864
5	C	REHAB	7	count	2	0.0683
5	C	REHAB	7	list	3	0.0755
5	C	REHAB	7	count	3	0.0681
5	C	REHAB	7	list	4	0.0779
5	C	REHAB	7	count	4	0.0645
5	C	REHAB	7	list	5	0.0744
5	C	REHAB	7	count	5	0.0651
5	C	REHAB	30	list	1	0.107
5	C	REHAB	30	count	1	0.219
5	C	REHAB	30	list	2	0.105
5	C	REHAB	30	count	2	0.214
5	C	REHAB	30	list	3	0.123
5	C	REHAB	30	count	3	0.219
5	C	REHAB	30	list	4	0.104
5	C	REHAB	30	count	4	0.218
5	C	REHAB	30	list	5	0.104
5	C	REHAB	30	count	5	0.23
5	C	REHAB	0	list	1	0.318
5	C	REHAB	0	count	1	1.03
5	C	REHAB	0	list	2	0.319
5	C	REHAB	0	count	2	1.04
5	C	REHAB	0	list	3	0.323
5	C	REHAB	0	count	3	1.07
5	C	REHAB	0	list	4	0.317
5	C	REHAB	0	count	4	1.06
5	C	REHAB	0	list	5	0.318
5	C	REHAB	0	count	5	1.04
5	C	DIET	1	list	1	0.0845
5	C	DIET	1	count	1	0.0539
5	C	DIET	1	list	2	0.0858
5	C	DIET	1	count	2	0.0539
5	C	DIET	1	list	3	0.0867
5	C	DIET	1	count	3	0.0529
5	C	DIET	1	list	4	0.0859
5	C	DIET	1	count	4	0.0527
5	C	DIET	1	list	5	0.0889
5	C	DIET	1	count	5	0.0553
5	C	DIET	7	list	1	0.1
5	C	DIET	7	count	1	0.185
5	C	DIET	7	list	2	0.0972
5	C	DIET	7	count	2	0.212
5	C	DIET	7	list	3	0.0949
5	C	DIET	7	count	3	0.184
5	C	DIET	7	list	4	0.0936
5	C	DIET	7	count	4	0.184
5	C	DIET	7	list	5	0.0963
5	C	DIET	7	count	5	0.184
5	C	DIET	30	list	1	0.315
5	C	DIET	30	count	1	0.767
5	C	DIET	30	list	2	0.315
5	C	DIET	30	count	2	0.767
5	C	DIET	30	list	3	0.316
5	C	DIET	30	count	3	0.765
5	C	DIET	30	list	4	0.325
5	C	DIET	30	count	4	0.778
5	C	DIET	30	list	5	0.332
5	C	DIET	30	count	5	0.78
5	C	DIET	0	list	1	0.338
5	C	DIET	0	count	1	4.01
5	C	DIET	0	list	2	0.341
5	C	DIET	0	count	2	4
5	C	DIET	0	list	3	0.335
5	C	DIET	0	count	3	4.06
5	C	DIET	0	list	4	0.337
5	C	DIET	0	count	4	4.03
5	C	DIET	0	list	5	0.337
5	C	DIET	0	count	5	3.96
5	C	ADVANCED	1	list	1	0.0806
5	C	ADVANCED	1	count	1	0.0887
5	C	ADVANCED	1	list	2	0.0843
5	C	ADVANCED	1	count	2	0.0898
5	C	ADVANCED	1	list	3	0.0821
5	C	ADVANCED	1	count	3	0.0899
5	C	ADVANCED	1	list	4	0.0816
5	C	ADVANCED	1	count	4	0.15
5	C	ADVANCED	1	list	5	0.0813
5	C	ADVANCED	1	count	5	0.0881
5	C	ADVANCED	7	list	1	0.203
5	C	ADVANCED	7	count	1	0.484
5	C	ADVANCED	7	list	2	0.206
5	C	ADVANCED	7	count	2	0.482
5	C	ADVANCED	7	list	3	0.205
5	C	ADVANCED	7	count	3	0.485
5	C	ADVANCED	7	list	4	0.2
5	C	ADVANCED	7	count	4	0.482
5	C	ADVANCED	7	list	5	0.2
5	C	ADVANCED	7	count	5	0.483
5	C	ADVANCED	30	list	1	0.442
5	C	ADVANCED	30	count	1	1.99
5	C	ADVANCED	30	list	2	0.428
5	C	ADVANCED	30	count	2	1.99
5	C	ADVANCED	30	list	3	0.428
5	C	ADVANCED	30	count	3	1.99
5	C	ADVANCED	30	list	4	0.433
5	C	ADVANCED	30	count	4	2
5	C	ADVANCED	30	list	5	0.428
5	C	ADVANCED	30	count	5	1.99
5	C	ADVANCED	0	list	1	0.336
5	C	ADVANCED	0	count	1	11.1
5	C	ADVANCED	0	list	2	0.343
5	C	ADVANCED	0	count	2	11.1
5	C	ADVANCED	0	list	3	0.334
5	C	ADVANCED	0	count	3	11.1
5	C	ADVANCED	0	list	4	0.342
5	C	ADVANCED	0	count	4	11
5	C	ADVANCED	0	list	5	0.342
5	C	ADVANCED	0	count	5	11.1
5	C	BEGINNER	1	list	1	0.132
5	C	BEGINNER	1	count	1	0.253
5	C	BEGINNER	1	list	2	0.125
5	C	BEGINNER	1	count	2	0.249
5	C	BEGINNER	1	list	3	0.117
5	C	BEGINNER	1	count	3	0.251
5	C	BEGINNER	1	list	4	0.118
5	C	BEGINNER	1	count	4	0.252
5	C	BEGINNER	1	list	5	0.119
5	C	BEGINNER	1	count	5	0.249
5	C	BEGINNER	7	list	1	0.421
5	C	BEGINNER	7	count	1	1.55
5	C	BEGINNER	7	list	2	0.422
5	C	BEGINNER	7	count	2	1.55
5	C	BEGINNER	7	list	3	0.434
5	C	BEGINNER	7	count	3	1.59
5	C	BEGINNER	7	list	4	0.51
5	C	BEGINNER	7	count	4	1.57
5	C	BEGINNER	7	list	5	0.424
5	C	BEGINNER	7	count	5	1.55
5	C	BEGINNER	30	list	1	0.421
5	C	BEGINNER	30	count	1	6.6
5	C	BEGINNER	30	list	2	0.422
5	C	BEGINNER	30	count	2	6.67
5	C	BEGINNER	30	list	3	0.415
5	C	BEGINNER	30	count	3	6.58
5	C	BEGINNER	30	list	4	0.414
5	C	BEGINNER	30	count	4	6.63
5	C	BEGINNER	30	list	5	0.421
5	C	BEGINNER	30	count	5	6.59
5	C	BEGINNER	0	list	1	0.325
5	C	BEGINNER	0	count	1	38.4
5	C	BEGINNER	0	list	2	0.322
5	C	BEGINNER	0	count	2	38.2
5	C	BEGINNER	0	list	3	0.325
5	C	BEGINNER	0	count	3	38.4
5	C	BEGINNER	0	list	4	0.329
5	C	BEGINNER	0	count	4	38.1
5	C	BEGINNER	0	list	5	0.325
5	C	BEGINNER	0	count	5	38.3
5	A0	REHAB	1	list	1	55.4
5	A0	REHAB	1	count	1	44.9
5	A0	REHAB	1	list	2	54.9
5	A0	REHAB	1	count	2	43.2
5	A0	REHAB	1	list	3	54.6
5	A0	REHAB	1	count	3	43.2
5	A0	REHAB	1	list	4	58.9
