tag	pool	phase	epoch	source	metric	value
r1-p17_post	17	post	1788702842	mysql	Innodb_row_lock_time	0
r1-p17_post	17	post	1788702842	mysql	Innodb_row_lock_waits	0
r1-p17_post	17	post	1788702842	mysql	Threads_connected	18
r1-p17_post	17	post	1788702842	mysql	Threads_running	2
r1-p20	20	pre	1788702855	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r1-p20	20	pre	1788702855	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	8.41992E-4
r1-p20	20	pre	1788702855	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	7.62909E-4
r1-p20	20	pre	1788702855	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_idle{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_max{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_min{pool="HikariPool-1"}	20.0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p20	20	pre	1788702855	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p20	20	pre	1788702855	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.016
r1-p20	20	pre	1788702855	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r1-p20	20	pre	1788702855	mysql	Innodb_row_lock_time	0
r1-p20	20	pre	1788702855	mysql	Innodb_row_lock_waits	0
r1-p20	20	pre	1788702855	mysql	Threads_connected	21
r1-p20	20	pre	1788702855	mysql	Threads_running	2
r1-p20_post	20	post	1788702866	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15013
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	70.99048972
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.131962759
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_idle{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_max{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_min{pool="HikariPool-1"}	20.0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15013
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	107.33
r1-p20_post	20	post	1788702866	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.101
r1-p20_post	20	post	1788702866	mysql	Innodb_row_lock_time	0
r1-p20_post	20	post	1788702866	mysql	Innodb_row_lock_waits	0
r1-p20_post	20	post	1788702866	mysql	Threads_connected	21
r1-p20_post	20	post	1788702866	mysql	Threads_running	2
r2-p15	15	pre	1788702879	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788702879	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	8.23954E-4
r2-p15	15	pre	1788702879	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	7.45415E-4
r2-p15	15	pre	1788702879	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788702879	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788702879	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.015
r2-p15	15	pre	1788702879	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r2-p15	15	pre	1788702879	mysql	Innodb_row_lock_time	0
r2-p15	15	pre	1788702879	mysql	Innodb_row_lock_waits	0
r2-p15	15	pre	1788702879	mysql	Threads_connected	16
r2-p15	15	pre	1788702879	mysql	Threads_running	2
r2-p15_post	15	post	1788702890	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15013
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	119.099669213
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.213785366
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15013
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	86.376
r2-p15_post	15	post	1788702890	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.086
r2-p15_post	15	post	1788702890	mysql	Innodb_row_lock_time	0
r2-p15_post	15	post	1788702890	mysql	Innodb_row_lock_waits	0
r2-p15_post	15	post	1788702890	mysql	Threads_connected	16
r2-p15_post	15	post	1788702890	mysql	Threads_running	2
r2-p17	17	pre	1788702904	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788702904	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	0.001011459
r2-p17	17	pre	1788702904	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	9.35465E-4
r2-p17	17	pre	1788702904	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788702904	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788702904	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.016
r2-p17	17	pre	1788702904	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r2-p17	17	pre	1788702904	mysql	Innodb_row_lock_time	0
r2-p17	17	pre	1788702904	mysql	Innodb_row_lock_waits	0
r2-p17	17	pre	1788702904	mysql	Threads_connected	18
r2-p17	17	pre	1788702904	mysql	Threads_running	2
r2-p17_post	17	post	1788702915	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15013
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	97.553983661
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.150323009
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788702915	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15013
