block	arm	status	window_d	kind	rep	ms
3	A0	CANCELLED	1	count	1	197
3	A0	CANCELLED	1	list	2	234
3	A0	CANCELLED	1	count	2	193
3	A0	CANCELLED	1	list	3	239
3	A0	CANCELLED	1	count	3	206
3	A0	CANCELLED	1	list	4	235
3	A0	CANCELLED	1	count	4	194
3	A0	CANCELLED	1	list	5	235
3	A0	CANCELLED	1	count	5	193
3	A0	CANCELLED	7	list	1	234
3	A0	CANCELLED	7	count	1	191
3	A0	CANCELLED	7	list	2	229
3	A0	CANCELLED	7	count	2	194
3	A0	CANCELLED	7	list	3	232
3	A0	CANCELLED	7	count	3	194
3	A0	CANCELLED	7	list	4	235
3	A0	CANCELLED	7	count	4	194
3	A0	CANCELLED	7	list	5	233
3	A0	CANCELLED	7	count	5	194
3	A0	CANCELLED	30	list	1	234
3	A0	CANCELLED	30	count	1	206
3	A0	CANCELLED	30	list	2	236
3	A0	CANCELLED	30	count	2	194
3	A0	CANCELLED	30	list	3	236
3	A0	CANCELLED	30	count	3	193
3	A0	CANCELLED	30	list	4	235
3	A0	CANCELLED	30	count	4	192
3	A0	CANCELLED	30	list	5	230
3	A0	CANCELLED	30	count	5	195
3	A0	CANCELLED	0	list	1	223
3	A0	CANCELLED	0	count	1	178
3	A0	CANCELLED	0	list	2	227
3	A0	CANCELLED	0	count	2	177
3	A0	CANCELLED	0	list	3	225
3	A0	CANCELLED	0	count	3	177
3	A0	CANCELLED	0	list	4	230
3	A0	CANCELLED	0	count	4	177
3	A0	CANCELLED	0	list	5	225
3	A0	CANCELLED	0	count	5	182
3	A0	IN_PROGRESS	1	list	1	236
3	A0	IN_PROGRESS	1	count	1	201
3	A0	IN_PROGRESS	1	list	2	236
3	A0	IN_PROGRESS	1	count	2	199
3	A0	IN_PROGRESS	1	list	3	236
3	A0	IN_PROGRESS	1	count	3	198
3	A0	IN_PROGRESS	1	list	4	237
3	A0	IN_PROGRESS	1	count	4	202
3	A0	IN_PROGRESS	1	list	5	238
3	A0	IN_PROGRESS	1	count	5	200
3	A0	IN_PROGRESS	7	list	1	242
3	A0	IN_PROGRESS	7	count	1	200
3	A0	IN_PROGRESS	7	list	2	241
3	A0	IN_PROGRESS	7	count	2	198
3	A0	IN_PROGRESS	7	list	3	236
3	A0	IN_PROGRESS	7	count	3	203
3	A0	IN_PROGRESS	7	list	4	237
3	A0	IN_PROGRESS	7	count	4	202
3	A0	IN_PROGRESS	7	list	5	237
3	A0	IN_PROGRESS	7	count	5	199
3	A0	IN_PROGRESS	30	list	1	238
3	A0	IN_PROGRESS	30	count	1	198
3	A0	IN_PROGRESS	30	list	2	239
3	A0	IN_PROGRESS	30	count	2	202
3	A0	IN_PROGRESS	30	list	3	239
3	A0	IN_PROGRESS	30	count	3	201
3	A0	IN_PROGRESS	30	list	4	247
3	A0	IN_PROGRESS	30	count	4	201
3	A0	IN_PROGRESS	30	list	5	245
3	A0	IN_PROGRESS	30	count	5	201
3	A0	IN_PROGRESS	0	list	1	241
3	A0	IN_PROGRESS	0	count	1	186
3	A0	IN_PROGRESS	0	list	2	242
3	A0	IN_PROGRESS	0	count	2	184
3	A0	IN_PROGRESS	0	list	3	241
3	A0	IN_PROGRESS	0	count	3	188
3	A0	IN_PROGRESS	0	list	4	240
3	A0	IN_PROGRESS	0	count	4	187
3	A0	IN_PROGRESS	0	list	5	243
3	A0	IN_PROGRESS	0	count	5	187
3	A0	COMPLETED	1	list	1	277
3	A0	COMPLETED	1	count	1	237
3	A0	COMPLETED	1	list	2	277
3	A0	COMPLETED	1	count	2	250
3	A0	COMPLETED	1	list	3	280
3	A0	COMPLETED	1	count	3	237
3	A0	COMPLETED	1	list	4	278
3	A0	COMPLETED	1	count	4	236
3	A0	COMPLETED	1	list	5	276
3	A0	COMPLETED	1	count	5	235
3	A0	COMPLETED	7	list	1	274
3	A0	COMPLETED	7	count	1	239
3	A0	COMPLETED	7	list	2	276
3	A0	COMPLETED	7	count	2	238
3	A0	COMPLETED	7	list	3	280
3	A0	COMPLETED	7	count	3	238
3	A0	COMPLETED	7	list	4	277
3	A0	COMPLETED	7	count	4	240
3	A0	COMPLETED	7	list	5	277
3	A0	COMPLETED	7	count	5	239
3	A0	COMPLETED	30	list	1	278
3	A0	COMPLETED	30	count	1	241
3	A0	COMPLETED	30	list	2	277
3	A0	COMPLETED	30	count	2	240
3	A0	COMPLETED	30	list	3	277
3	A0	COMPLETED	30	count	3	242
3	A0	COMPLETED	30	list	4	279
3	A0	COMPLETED	30	count	4	239
3	A0	COMPLETED	30	list	5	277
3	A0	COMPLETED	30	count	5	245
3	A0	COMPLETED	0	list	1	321
3	A0	COMPLETED	0	count	1	233
3	A0	COMPLETED	0	list	2	316
3	A0	COMPLETED	0	count	2	231
3	A0	COMPLETED	0	list	3	325
3	A0	COMPLETED	0	count	3	233
3	A0	COMPLETED	0	list	4	316
3	A0	COMPLETED	0	count	4	236
3	A0	COMPLETED	0	list	5	316
3	A0	COMPLETED	0	count	5	232
4	A0	FAILED	1	list	1	213
4	A0	FAILED	1	count	1	181
4	A0	FAILED	1	list	2	213
4	A0	FAILED	1	count	2	184
4	A0	FAILED	1	list	3	210
4	A0	FAILED	1	count	3	182
4	A0	FAILED	1	list	4	214
4	A0	FAILED	1	count	4	186
4	A0	FAILED	1	list	5	214
4	A0	FAILED	1	count	5	184
4	A0	FAILED	7	list	1	210
4	A0	FAILED	7	count	1	185
4	A0	FAILED	7	list	2	216
4	A0	FAILED	7	count	2	185
4	A0	FAILED	7	list	3	213
4	A0	FAILED	7	count	3	184
4	A0	FAILED	7	list	4	211
4	A0	FAILED	7	count	4	186
4	A0	FAILED	7	list	5	211
4	A0	FAILED	7	count	5	185
4	A0	FAILED	30	list	1	211
4	A0	FAILED	30	count	1	183
4	A0	FAILED	30	list	2	214
4	A0	FAILED	30	count	2	185
4	A0	FAILED	30	list	3	215
4	A0	FAILED	30	count	3	187
4	A0	FAILED	30	list	4	211
4	A0	FAILED	30	count	4	186
4	A0	FAILED	30	list	5	216
4	A0	FAILED	30	count	5	186
4	A0	FAILED	0	list	1	209
4	A0	FAILED	0	count	1	165
4	A0	FAILED	0	list	2	204
4	A0	FAILED	0	count	2	164
4	A0	FAILED	0	list	3	205
4	A0	FAILED	0	count	3	163
4	A0	FAILED	0	list	4	205
4	A0	FAILED	0	count	4	165
4	A0	FAILED	0	list	5	207
4	A0	FAILED	0	count	5	171
4	A0	CANCELLED	1	list	1	225
4	A0	CANCELLED	1	count	1	200
4	A0	CANCELLED	1	list	2	227
4	A0	CANCELLED	1	count	2	198
4	A0	CANCELLED	1	list	3	223
4	A0	CANCELLED	1	count	3	196
4	A0	CANCELLED	1	list	4	230
4	A0	CANCELLED	1	count	4	196
4	A0	CANCELLED	1	list	5	224
4	A0	CANCELLED	1	count	5	197
4	A0	CANCELLED	7	list	1	223
4	A0	CANCELLED	7	count	1	197
4	A0	CANCELLED	7	list	2	228
4	A0	CANCELLED	7	count	2	204
4	A0	CANCELLED	7	list	3	228
4	A0	CANCELLED	7	count	3	204
4	A0	CANCELLED	7	list	4	226
4	A0	CANCELLED	7	count	4	201
4	A0	CANCELLED	7	list	5	227
4	A0	CANCELLED	7	count	5	199
4	A0	CANCELLED	30	list	1	224
4	A0	CANCELLED	30	count	1	195
4	A0	CANCELLED	30	list	2	231
4	A0	CANCELLED	30	count	2	196
4	A0	CANCELLED	30	list	3	225
4	A0	CANCELLED	30	count	3	197
4	A0	CANCELLED	30	list	4	224
4	A0	CANCELLED	30	count	4	197
4	A0	CANCELLED	30	list	5	229
4	A0	CANCELLED	30	count	5	203
4	A0	CANCELLED	0	list	1	231
4	A0	CANCELLED	0	count	1	176
4	A0	CANCELLED	0	list	2	227
4	A0	CANCELLED	0	count	2	176
4	A0	CANCELLED	0	list	3	230
4	A0	CANCELLED	0	count	3	177
4	A0	CANCELLED	0	list	4	230
4	A0	CANCELLED	0	count	4	174
4	A0	CANCELLED	0	list	5	224
4	A0	CANCELLED	0	count	5	175
4	A0	IN_PROGRESS	1	list	1	230
4	A0	IN_PROGRESS	1	count	1	199
4	A0	IN_PROGRESS	1	list	2	235
4	A0	IN_PROGRESS	1	count	2	200
4	A0	IN_PROGRESS	1	list	3	242
4	A0	IN_PROGRESS	1	count	3	203
4	A0	IN_PROGRESS	1	list	4	237
4	A0	IN_PROGRESS	1	count	4	204
4	A0	IN_PROGRESS	1	list	5	230
4	A0	IN_PROGRESS	1	count	5	201
4	A0	IN_PROGRESS	7	list	1	236
4	A0	IN_PROGRESS	7	count	1	202
4	A0	IN_PROGRESS	7	list	2	232
4	A0	IN_PROGRESS	7	count	2	201
4	A0	IN_PROGRESS	7	list	3	230
4	A0	IN_PROGRESS	7	count	3	201
4	A0	IN_PROGRESS	7	list	4	231
4	A0	IN_PROGRESS	7	count	4	200
4	A0	IN_PROGRESS	7	list	5	234
4	A0	IN_PROGRESS	7	count	5	200
4	A0	IN_PROGRESS	30	list	1	246
4	A0	IN_PROGRESS	30	count	1	204
4	A0	IN_PROGRESS	30	list	2	245
4	A0	IN_PROGRESS	30	count	2	202
4	A0	IN_PROGRESS	30	list	3	235
4	A0	IN_PROGRESS	30	count	3	203
4	A0	IN_PROGRESS	30	list	4	233
4	A0	IN_PROGRESS	30	count	4	200
4	A0	IN_PROGRESS	30	list	5	236
4	A0	IN_PROGRESS	30	count	5	201
4	A0	IN_PROGRESS	0	list	1	248
4	A0	IN_PROGRESS	0	count	1	185
4	A0	IN_PROGRESS	0	list	2	245
4	A0	IN_PROGRESS	0	count	2	184
4	A0	IN_PROGRESS	0	list	3	250
4	A0	IN_PROGRESS	0	count	3	187
4	A0	IN_PROGRESS	0	list	4	248
4	A0	IN_PROGRESS	0	count	4	187
4	A0	IN_PROGRESS	0	list	5	248
4	A0	IN_PROGRESS	0	count	5	185
4	A0	COMPLETED	1	list	1	272
4	A0	COMPLETED	1	count	1	243
4	A0	COMPLETED	1	list	2	273
4	A0	COMPLETED	1	count	2	237
4	A0	COMPLETED	1	list	3	275
4	A0	COMPLETED	1	count	3	237
4	A0	COMPLETED	1	list	4	269
4	A0	COMPLETED	1	count	4	238
4	A0	COMPLETED	1	list	5	270
4	A0	COMPLETED	1	count	5	241
4	A0	COMPLETED	7	list	1	273
4	A0	COMPLETED	7	count	1	247
4	A0	COMPLETED	7	list	2	277
4	A0	COMPLETED	7	count	2	243
4	A0	COMPLETED	7	list	3	269
4	A0	COMPLETED	7	count	3	246
4	A0	COMPLETED	7	list	4	273
4	A0	COMPLETED	7	count	4	245
4	A0	COMPLETED	7	list	5	270
4	A0	COMPLETED	7	count	5	243
4	A0	COMPLETED	30	list	1	274
4	A0	COMPLETED	30	count	1	244
4	A0	COMPLETED	30	list	2	276
4	A0	COMPLETED	30	count	2	246
4	A0	COMPLETED	30	list	3	275
4	A0	COMPLETED	30	count	3	245
4	A0	COMPLETED	30	list	4	282
4	A0	COMPLETED	30	count	4	245
4	A0	COMPLETED	30	list	5	278
4	A0	COMPLETED	30	count	5	244
4	A0	COMPLETED	0	list	1	317
4	A0	COMPLETED	0	count	1	243
4	A0	COMPLETED	0	list	2	320
4	A0	COMPLETED	0	count	2	236
4	A0	COMPLETED	0	list	3	318
4	A0	COMPLETED	0	count	3	239
4	A0	COMPLETED	0	list	4	315
4	A0	COMPLETED	0	count	4	236
4	A0	COMPLETED	0	list	5	316
4	A0	COMPLETED	0	count	5	238
4	B	FAILED	1	list	1	0.151
4	B	FAILED	1	count	1	0.0459
4	B	FAILED	1	list	2	0.15
4	B	FAILED	1	count	2	0.0444
4	B	FAILED	1	list	3	0.164
4	B	FAILED	1	count	3	0.0459
4	B	FAILED	1	list	4	0.151
4	B	FAILED	1	count	4	0.0452
4	B	FAILED	1	list	5	0.149
4	B	FAILED	1	count	5	0.047
4	B	FAILED	7	list	1	0.214
4	B	FAILED	7	count	1	0.133
4	B	FAILED	7	list	2	0.217
4	B	FAILED	7	count	2	0.134
4	B	FAILED	7	list	3	0.217
4	B	FAILED	7	count	3	0.132
4	B	FAILED	7	list	4	0.222
4	B	FAILED	7	count	4	0.135
4	B	FAILED	7	list	5	0.235
4	B	FAILED	7	count	5	0.14
4	B	FAILED	30	list	1	0.323
4	B	FAILED	30	count	1	0.517
4	B	FAILED	30	list	2	0.339
4	B	FAILED	30	count	2	0.521
4	B	FAILED	30	list	3	0.328
4	B	FAILED	30	count	3	0.514
4	B	FAILED	30	list	4	0.326
4	B	FAILED	30	count	4	0.523
4	B	FAILED	30	list	5	0.33
4	B	FAILED	30	count	5	0.52
4	B	FAILED	0	list	1	4.59
4	B	FAILED	0	count	1	5.26
4	B	FAILED	0	list	2	4.47
4	B	FAILED	0	count	2	5.43
4	B	FAILED	0	list	3	4.5
4	B	FAILED	0	count	3	5.15
4	B	FAILED	0	list	4	4.5
4	B	FAILED	0	count	4	5.16
4	B	FAILED	0	list	5	4.47
4	B	FAILED	0	count	5	5.22
4	B	CANCELLED	1	list	1	0.218
4	B	CANCELLED	1	count	1	0.0961
4	B	CANCELLED	1	list	2	0.218
4	B	CANCELLED	1	count	2	0.0959
4	B	CANCELLED	1	list	3	0.218
4	B	CANCELLED	1	count	3	0.095
4	B	CANCELLED	1	list	4	0.214
4	B	CANCELLED	1	count	4	0.0957
4	B	CANCELLED	1	list	5	0.227
4	B	CANCELLED	1	count	5	0.0957
4	B	CANCELLED	7	list	1	0.316
4	B	CANCELLED	7	count	1	0.515
4	B	CANCELLED	7	list	2	0.311
4	B	CANCELLED	7	count	2	0.513
4	B	CANCELLED	7	list	3	0.304
4	B	CANCELLED	7	count	3	0.517
4	B	CANCELLED	7	list	4	0.309
4	B	CANCELLED	7	count	4	0.543
4	B	CANCELLED	7	list	5	0.305
4	B	CANCELLED	7	count	5	0.523
4	B	CANCELLED	30	list	1	1.23
4	B	CANCELLED	30	count	1	2.2
4	B	CANCELLED	30	list	2	1.23
4	B	CANCELLED	30	count	2	2.21
4	B	CANCELLED	30	list	3	1.22
4	B	CANCELLED	30	count	3	2.21
4	B	CANCELLED	30	list	4	1.22
4	B	CANCELLED	30	count	4	2.2
4	B	CANCELLED	30	list	5	1.2
4	B	CANCELLED	30	count	5	2.2
4	B	CANCELLED	0	list	1	4.45
4	B	CANCELLED	0	count	1	22.6
4	B	CANCELLED	0	list	2	4.45
4	B	CANCELLED	0	count	2	22
4	B	CANCELLED	0	list	3	4.47
4	B	CANCELLED	0	count	3	22.7
4	B	CANCELLED	0	list	4	4.44
4	B	CANCELLED	0	count	4	22.2
4	B	CANCELLED	0	list	5	4.49
4	B	CANCELLED	0	count	5	22.4
4	B	IN_PROGRESS	1	list	1	0.214
4	B	IN_PROGRESS	1	count	1	0.214
4	B	IN_PROGRESS	1	list	2	0.227
4	B	IN_PROGRESS	1	count	2	0.212
4	B	IN_PROGRESS	1	list	3	0.218
4	B	IN_PROGRESS	1	count	3	0.219
4	B	IN_PROGRESS	1	list	4	0.218
4	B	IN_PROGRESS	1	count	4	0.211
4	B	IN_PROGRESS	1	list	5	0.22
4	B	IN_PROGRESS	1	count	5	0.21
4	B	IN_PROGRESS	7	list	1	0.718
4	B	IN_PROGRESS	7	count	1	1.36
4	B	IN_PROGRESS	7	list	2	0.726
4	B	IN_PROGRESS	7	count	2	1.35
4	B	IN_PROGRESS	7	list	3	0.735
4	B	IN_PROGRESS	7	count	3	1.35
4	B	IN_PROGRESS	7	list	4	0.724
4	B	IN_PROGRESS	7	count	4	1.36
4	B	IN_PROGRESS	7	list	5	0.732
4	B	IN_PROGRESS	7	count	5	1.35
4	B	IN_PROGRESS	30	list	1	5.18
4	B	IN_PROGRESS	30	count	1	5.79
4	B	IN_PROGRESS	30	list	2	5.13
4	B	IN_PROGRESS	30	count	2	5.73
4	B	IN_PROGRESS	30	list	3	5.13
4	B	IN_PROGRESS	30	count	3	5.69
4	B	IN_PROGRESS	30	list	4	5.17
4	B	IN_PROGRESS	30	count	4	5.71
4	B	IN_PROGRESS	30	list	5	5.11
4	B	IN_PROGRESS	30	count	5	5.7
4	B	IN_PROGRESS	0	list	1	4.4
4	B	IN_PROGRESS	0	count	1	58.9
4	B	IN_PROGRESS	0	list	2	4.44
4	B	IN_PROGRESS	0	count	2	61
4	B	IN_PROGRESS	0	list	3	4.47
4	B	IN_PROGRESS	0	count	3	58.6
4	B	IN_PROGRESS	0	list	4	4.41
4	B	IN_PROGRESS	0	count	4	58.4
4	B	IN_PROGRESS	0	list	5	4.41
4	B	IN_PROGRESS	0	count	5	58.9
4	B	COMPLETED	1	list	1	0.387
4	B	COMPLETED	1	count	1	0.648
4	B	COMPLETED	1	list	2	0.391
4	B	COMPLETED	1	count	2	0.667
4	B	COMPLETED	1	list	3	0.39
4	B	COMPLETED	1	count	3	0.652
4	B	COMPLETED	1	list	4	0.392
4	B	COMPLETED	1	count	4	0.646
4	B	COMPLETED	1	list	5	0.383
4	B	COMPLETED	1	count	5	0.645
4	B	COMPLETED	7	list	1	4.15
4	B	COMPLETED	7	count	1	4.48
4	B	COMPLETED	7	list	2	4.22
4	B	COMPLETED	7	count	2	4.47
4	B	COMPLETED	7	list	3	4.22
4	B	COMPLETED	7	count	3	4.46
4	B	COMPLETED	7	list	4	4.16
4	B	COMPLETED	7	count	4	4.52
4	B	COMPLETED	7	list	5	4.21
4	B	COMPLETED	7	count	5	4.54
4	B	COMPLETED	30	list	1	5.03
4	B	COMPLETED	30	count	1	19.3
4	B	COMPLETED	30	list	2	5.04
4	B	COMPLETED	30	count	2	19.1
4	B	COMPLETED	30	list	3	5.06
4	B	COMPLETED	30	count	3	19.2
4	B	COMPLETED	30	list	4	5.19
4	B	COMPLETED	30	count	4	19.2
4	B	COMPLETED	30	list	5	5.13
4	B	COMPLETED	30	count	5	19.3
4	B	COMPLETED	0	list	1	4.35
4	B	COMPLETED	0	count	1	189
4	B	COMPLETED	0	list	2	4.34
4	B	COMPLETED	0	count	2	191
4	B	COMPLETED	0	list	3	4.36
4	B	COMPLETED	0	count	3	189
4	B	COMPLETED	0	list	4	4.29
4	B	COMPLETED	0	count	4	188
4	B	COMPLETED	0	list	5	4.31
4	B	COMPLETED	0	count	5	188
4	A1	FAILED	1	list	1	1.43
4	A1	FAILED	1	count	1	3.82
4	A1	FAILED	1	list	2	1.36
4	A1	FAILED	1	count	2	3.84
4	A1	FAILED	1	list	3	1.34
4	A1	FAILED	1	count	3	3.82
4	A1	FAILED	1	list	4	1.32
4	A1	FAILED	1	count	4	3.92
4	A1	FAILED	1	list	5	1.35
4	A1	FAILED	1	count	5	3.93
4	A1	FAILED	7	list	1	4.67
4	A1	FAILED	7	count	1	24.5
4	A1	FAILED	7	list	2	4.65
4	A1	FAILED	7	count	2	24.4
4	A1	FAILED	7	list	3	4.69
4	A1	FAILED	7	count	3	24.4
4	A1	FAILED	7	list	4	4.66
4	A1	FAILED	7	count	4	24.7
4	A1	FAILED	7	list	5	4.64
4	A1	FAILED	7	count	5	24.6
4	A1	FAILED	30	list	1	4.67
4	A1	FAILED	30	count	1	102
4	A1	FAILED	30	list	2	4.68
4	A1	FAILED	30	count	2	98.4
4	A1	FAILED	30	list	3	4.65
4	A1	FAILED	30	count	3	101
4	A1	FAILED	30	list	4	4.66
4	A1	FAILED	30	count	4	100
4	A1	FAILED	30	list	5	4.69
4	A1	FAILED	30	count	5	101
4	A1	FAILED	0	list	1	1.21
4	A1	FAILED	0	count	1	160
4	A1	FAILED	0	list	2	1.17
4	A1	FAILED	0	count	2	165
4	A1	FAILED	0	list	3	1.17
4	A1	FAILED	0	count	3	161
4	A1	FAILED	0	list	4	1.19
4	A1	FAILED	0	count	4	159
4	A1	FAILED	0	list	5	1.2
4	A1	FAILED	0	count	5	166
4	A1	CANCELLED	1	list	1	0.531
4	A1	CANCELLED	1	count	1	3.98
4	A1	CANCELLED	1	list	2	0.506
4	A1	CANCELLED	1	count	2	3.85
4	A1	CANCELLED	1	list	3	0.507
4	A1	CANCELLED	1	count	3	3.86
4	A1	CANCELLED	1	list	4	0.514
4	A1	CANCELLED	1	count	4	3.87
4	A1	CANCELLED	1	list	5	0.506
4	A1	CANCELLED	1	count	5	3.86
4	A1	CANCELLED	7	list	1	4.68
4	A1	CANCELLED	7	count	1	24.9
4	A1	CANCELLED	7	list	2	4.61
4	A1	CANCELLED	7	count	2	25
4	A1	CANCELLED	7	list	3	4.61
4	A1	CANCELLED	7	count	3	25
4	A1	CANCELLED	7	list	4	4.63
4	A1	CANCELLED	7	count	4	24.9
4	A1	CANCELLED	7	list	5	4.62
4	A1	CANCELLED	7	count	5	25
4	A1	CANCELLED	30	list	1	4.64
4	A1	CANCELLED	30	count	1	101
4	A1	CANCELLED	30	list	2	4.6
4	A1	CANCELLED	30	count	2	106
4	A1	CANCELLED	30	list	3	4.65
4	A1	CANCELLED	30	count	3	102
4	A1	CANCELLED	30	list	4	4.59
4	A1	CANCELLED	30	count	4	103
4	A1	CANCELLED	30	list	5	4.62
4	A1	CANCELLED	30	count	5	101
4	A1	CANCELLED	0	list	1	0.47
4	A1	CANCELLED	0	count	1	177
4	A1	CANCELLED	0	list	2	0.457
4	A1	CANCELLED	0	count	2	175
4	A1	CANCELLED	0	list	3	0.461
4	A1	CANCELLED	0	count	3	174
4	A1	CANCELLED	0	list	4	0.462
4	A1	CANCELLED	0	count	4	180
4	A1	CANCELLED	0	list	5	0.462
4	A1	CANCELLED	0	count	5	178
4	A1	IN_PROGRESS	1	list	1	0.497
4	A1	IN_PROGRESS	1	count	1	3.98
4	A1	IN_PROGRESS	1	list	2	0.502
4	A1	IN_PROGRESS	1	count	2	3.9
4	A1	IN_PROGRESS	1	list	3	0.495
4	A1	IN_PROGRESS	1	count	3	3.92
4	A1	IN_PROGRESS	1	list	4	0.495
4	A1	IN_PROGRESS	1	count	4	3.89
4	A1	IN_PROGRESS	1	list	5	0.506
4	A1	IN_PROGRESS	1	count	5	3.94
4	A1	IN_PROGRESS	7	list	1	4.66
4	A1	IN_PROGRESS	7	count	1	25.4
4	A1	IN_PROGRESS	7	list	2	4.6
4	A1	IN_PROGRESS	7	count	2	25.5
4	A1	IN_PROGRESS	7	list	3	4.59
4	A1	IN_PROGRESS	7	count	3	25.7
4	A1	IN_PROGRESS	7	list	4	4.58
4	A1	IN_PROGRESS	7	count	4	24.9
4	A1	IN_PROGRESS	7	list	5	4.46
4	A1	IN_PROGRESS	7	count	5	25.1
4	A1	IN_PROGRESS	30	list	1	4.59
4	A1	IN_PROGRESS	30	count	1	103
4	A1	IN_PROGRESS	30	list	2	4.64
4	A1	IN_PROGRESS	30	count	2	101
4	A1	IN_PROGRESS	30	list	3	4.6
4	A1	IN_PROGRESS	30	count	3	102
4	A1	IN_PROGRESS	30	list	4	4.61
4	A1	IN_PROGRESS	30	count	4	102
4	A1	IN_PROGRESS	30	list	5	4.53
4	A1	IN_PROGRESS	30	count	5	103
4	A1	IN_PROGRESS	0	list	1	0.323
4	A1	IN_PROGRESS	0	count	1	188
4	A1	IN_PROGRESS	0	list	2	0.32
4	A1	IN_PROGRESS	0	count	2	182
4	A1	IN_PROGRESS	0	list	3	0.339
4	A1	IN_PROGRESS	0	count	3	185
4	A1	IN_PROGRESS	0	list	4	0.324
4	A1	IN_PROGRESS	0	count	4	186
4	A1	IN_PROGRESS	0	list	5	0.321
4	A1	IN_PROGRESS	0	count	5	184
4	A1	COMPLETED	1	list	1	0.487
4	A1	COMPLETED	1	count	1	4.2
4	A1	COMPLETED	1	list	2	0.49
4	A1	COMPLETED	1	count	2	3.98
4	A1	COMPLETED	1	list	3	0.494
4	A1	COMPLETED	1	count	3	4.23
4	A1	COMPLETED	1	list	4	0.484
4	A1	COMPLETED	1	count	4	4
4	A1	COMPLETED	1	list	5	0.482
4	A1	COMPLETED	1	count	5	4.03
4	A1	COMPLETED	7	list	1	4.59
4	A1	COMPLETED	7	count	1	25.9
4	A1	COMPLETED	7	list	2	4.58
4	A1	COMPLETED	7	count	2	26.6
4	A1	COMPLETED	7	list	3	4.62
4	A1	COMPLETED	7	count	3	26
4	A1	COMPLETED	7	list	4	4.54
4	A1	COMPLETED	7	count	4	26
4	A1	COMPLETED	7	list	5	4.61
4	A1	COMPLETED	7	count	5	26
4	A1	COMPLETED	30	list	1	4.23
4	A1	COMPLETED	30	count	1	107
4	A1	COMPLETED	30	list	2	4.61
4	A1	COMPLETED	30	count	2	109
4	A1	COMPLETED	30	list	3	4.66
4	A1	COMPLETED	30	count	3	109
4	A1	COMPLETED	30	list	4	6.65
4	A1	COMPLETED	30	count	4	109
4	A1	COMPLETED	30	list	5	4.6
4	A1	COMPLETED	30	count	5	110
4	A1	COMPLETED	0	list	1	0.117
4	A1	COMPLETED	0	count	1	234
4	A1	COMPLETED	0	list	2	0.125
4	A1	COMPLETED	0	count	2	231
4	A1	COMPLETED	0	list	3	0.118
4	A1	COMPLETED	0	count	3	233
4	A1	COMPLETED	0	list	4	0.116
4	A1	COMPLETED	0	count	4	234
4	A1	COMPLETED	0	list	5	0.115
4	A1	COMPLETED	0	count	5	238
5	B	FAILED	1	list	1	0.153
5	B	FAILED	1	count	1	0.0467
5	B	FAILED	1	list	2	0.15
5	B	FAILED	1	count	2	0.0435
5	B	FAILED	1	list	3	0.157
5	B	FAILED	1	count	3	0.0459
5	B	FAILED	1	list	4	0.151
5	B	FAILED	1	count	4	0.0449
5	B	FAILED	1	list	5	0.148
5	B	FAILED	1	count	5	0.0447
5	B	FAILED	7	list	1	0.214
5	B	FAILED	7	count	1	0.134
5	B	FAILED	7	list	2	0.217
5	B	FAILED	7	count	2	0.134
5	B	FAILED	7	list	3	0.213
5	B	FAILED	7	count	3	0.136
5	B	FAILED	7	list	4	0.216
5	B	FAILED	7	count	4	0.136
5	B	FAILED	7	list	5	0.212
5	B	FAILED	7	count	5	0.134
5	B	FAILED	30	list	1	0.338
5	B	FAILED	30	count	1	0.532
5	B	FAILED	30	list	2	0.329
5	B	FAILED	30	count	2	0.524
5	B	FAILED	30	list	3	0.325
5	B	FAILED	30	count	3	0.528
5	B	FAILED	30	list	4	0.322
5	B	FAILED	30	count	4	0.519
5	B	FAILED	30	list	5	0.324
5	B	FAILED	30	count	5	0.52
5	B	FAILED	0	list	1	4.43
5	B	FAILED	0	count	1	5.1
5	B	FAILED	0	list	2	4.47
5	B	FAILED	0	count	2	5.09
5	B	FAILED	0	list	3	4.52
5	B	FAILED	0	count	3	5
5	B	FAILED	0	list	4	4.47
5	B	FAILED	0	count	4	5.26
5	B	FAILED	0	list	5	4.48
5	B	FAILED	0	count	5	5.02
5	B	CANCELLED	1	list	1	0.217
5	B	CANCELLED	1	count	1	0.0963
5	B	CANCELLED	1	list	2	0.213
5	B	CANCELLED	1	count	2	0.0957
5	B	CANCELLED	1	list	3	0.214
5	B	CANCELLED	1	count	3	0.096
5	B	CANCELLED	1	list	4	0.219
5	B	CANCELLED	1	count	4	0.107
5	B	CANCELLED	1	list	5	0.22
5	B	CANCELLED	1	count	5	0.095
5	B	CANCELLED	7	list	1	0.307
5	B	CANCELLED	7	count	1	0.514
5	B	CANCELLED	7	list	2	0.309
5	B	CANCELLED	7	count	2	0.529
5	B	CANCELLED	7	list	3	0.308
5	B	CANCELLED	7	count	3	0.516
5	B	CANCELLED	7	list	4	0.317
5	B	CANCELLED	7	count	4	0.518
5	B	CANCELLED	7	list	5	0.304
5	B	CANCELLED	7	count	5	0.518
5	B	CANCELLED	30	list	1	1.21
5	B	CANCELLED	30	count	1	2.29
5	B	CANCELLED	30	list	2	1.23
5	B	CANCELLED	30	count	2	2.19
5	B	CANCELLED	30	list	3	1.21
5	B	CANCELLED	30	count	3	2.22
5	B	CANCELLED	30	list	4	1.23
5	B	CANCELLED	30	count	4	2.27
5	B	CANCELLED	30	list	5	1.23
