tag	pool	phase	epoch	source	metric	value
r1-p12	12	pre	1788689696	mysql	Innodb_row_lock_time	0
r1-p12	12	pre	1788689696	mysql	Innodb_row_lock_waits	0
r1-p12	12	pre	1788689696	mysql	Threads_connected	13
r1-p12	12	pre	1788689696	mysql	Threads_running	2
r1-p12_post	12	post	1788689705	spring	hikaricp_connections{pool="HikariPool-1"}	12.0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15009
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	20.361600617
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.034061093
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_idle{pool="HikariPool-1"}	12.0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_max{pool="HikariPool-1"}	12.0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_min{pool="HikariPool-1"}	12.0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15009
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	58.432
r1-p12_post	12	post	1788689705	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.123
r1-p12_post	12	post	1788689705	mysql	Innodb_row_lock_time	0
r1-p12_post	12	post	1788689705	mysql	Innodb_row_lock_waits	0
r1-p12_post	12	post	1788689705	mysql	Threads_connected	13
r1-p12_post	12	post	1788689705	mysql	Threads_running	2
r1-p15	15	pre	1788689721	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r1-p15	15	pre	1788689721	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	7.35644E-4
r1-p15	15	pre	1788689721	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	6.62363E-4
r1-p15	15	pre	1788689721	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r1-p15	15	pre	1788689721	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r1-p15	15	pre	1788689721	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.017
r1-p15	15	pre	1788689721	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r1-p15	15	pre	1788689721	mysql	Innodb_row_lock_time	0
r1-p15	15	pre	1788689721	mysql	Innodb_row_lock_waits	0
r1-p15	15	pre	1788689721	mysql	Threads_connected	16
r1-p15	15	pre	1788689721	mysql	Threads_running	2
r1-p15_post	15	post	1788689731	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15009
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	8.939366523
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.031441122
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r1-p15_post	15	post	1788689731	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
