tag	pool	phase	epoch	source	metric	value
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	74.389
r1-p20_post	20	post	1788661341	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.099
r1-p20_post	20	post	1788661341	mysql	Innodb_row_lock_time	0
r1-p20_post	20	post	1788661341	mysql	Innodb_row_lock_waits	0
r1-p20_post	20	post	1788661341	mysql	Threads_connected	21
r1-p20_post	20	post	1788661341	mysql	Threads_running	2
r2-p15	15	pre	1788661354	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788661354	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	0.001043117
r2-p15	15	pre	1788661354	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	9.71531E-4
r2-p15	15	pre	1788661354	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788661354	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788661354	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.019
r2-p15	15	pre	1788661354	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.013
r2-p15	15	pre	1788661354	mysql	Innodb_row_lock_time	0
r2-p15	15	pre	1788661354	mysql	Innodb_row_lock_waits	0
r2-p15	15	pre	1788661354	mysql	Threads_connected	16
r2-p15	15	pre	1788661354	mysql	Threads_running	2
r2-p15_post	15	post	1788661364	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15011
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	32.12160666
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.137621596
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15011
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	71.306
r2-p15_post	15	post	1788661364	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.07
r2-p15_post	15	post	1788661364	mysql	Innodb_row_lock_time	0
