tag	pool	phase	epoch	source	metric	value
r2-p15	15	pre	1788693413	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788693413	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15	15	pre	1788693413	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p15	15	pre	1788693413	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.014
r2-p15	15	pre	1788693413	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r2-p15	15	pre	1788693413	mysql	Innodb_row_lock_time	0
r2-p15	15	pre	1788693413	mysql	Innodb_row_lock_waits	0
r2-p15	15	pre	1788693413	mysql	Threads_connected	16
r2-p15	15	pre	1788693413	mysql	Threads_running	2
r2-p15_post	15	post	1788693422	spring	hikaricp_connections{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15009
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	29.373070222
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.07515987
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_idle{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_max{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_min{pool="HikariPool-1"}	15.0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15009
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	45.947
r2-p15_post	15	post	1788693422	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.074
r2-p15_post	15	post	1788693422	mysql	Innodb_row_lock_time	0
r2-p15_post	15	post	1788693422	mysql	Innodb_row_lock_waits	0
r2-p15_post	15	post	1788693422	mysql	Threads_connected	16
r2-p15_post	15	post	1788693422	mysql	Threads_running	2
r2-p17	17	pre	1788693436	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788693436	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	5.84031E-4
r2-p17	17	pre	1788693436	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	5.15454E-4
r2-p17	17	pre	1788693436	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17	17	pre	1788693436	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	6
r2-p17	17	pre	1788693436	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	0.015
r2-p17	17	pre	1788693436	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.01
r2-p17	17	pre	1788693436	mysql	Innodb_row_lock_time	0
r2-p17	17	pre	1788693436	mysql	Innodb_row_lock_waits	0
r2-p17	17	pre	1788693436	mysql	Threads_connected	18
r2-p17	17	pre	1788693436	mysql	Threads_running	2
r2-p17_post	17	post	1788693445	spring	hikaricp_connections{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	15009
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	14.877170475
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	0.049173998
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_creation_seconds_max{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_idle{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_max{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_min{pool="HikariPool-1"}	17.0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_pending{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_timeout_total{pool="HikariPool-1"}	0.0
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_usage_seconds_count{pool="HikariPool-1"}	15009
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_usage_seconds_sum{pool="HikariPool-1"}	46.955
r2-p17_post	17	post	1788693445	spring	hikaricp_connections_usage_seconds_max{pool="HikariPool-1"}	0.071
r2-p17_post	17	post	1788693445	mysql	Innodb_row_lock_time	0
r2-p17_post	17	post	1788693445	mysql	Innodb_row_lock_waits	0
r2-p17_post	17	post	1788693445	mysql	Threads_connected	18
r2-p17_post	17	post	1788693445	mysql	Threads_running	2
r2-p20	20	pre	1788693458	spring	hikaricp_connections{pool="HikariPool-1"}	20.0
r2-p20	20	pre	1788693458	spring	hikaricp_connections_acquire_seconds_count{pool="HikariPool-1"}	6
r2-p20	20	pre	1788693458	spring	hikaricp_connections_acquire_seconds_sum{pool="HikariPool-1"}	5.512E-4
r2-p20	20	pre	1788693458	spring	hikaricp_connections_acquire_seconds_max{pool="HikariPool-1"}	4.88636E-4
r2-p20	20	pre	1788693458	spring	hikaricp_connections_active{pool="HikariPool-1"}	0.0
r2-p20	20	pre	1788693458	spring	hikaricp_connections_creation_seconds_count{pool="HikariPool-1"}	0
r2-p20	20	pre	1788693458	spring	hikaricp_connections_creation_seconds_sum{pool="HikariPool-1"}	0.0
