t_rel	session_idx	ms	outcome
1.584	17	427.35	ok
1.576	14	436.31	ok
1.584	20	428.46	ok
1.581	19	436.46	ok
1.587	26	432.77	ok
1.587	27	435.61	ok
1.597	22	433.21	ok
1.598	21	441.61	ok
1.597	23	447.36	ok
1.616	28	429.81	ok
1.615	25	435.92	ok
1.615	24	435.86	ok
1.616	32	435.67	ok
1.631	31	423.34	ok
1.621	30	433.51	ok
1.628	36	428.43	ok
1.615	35	442.62	ok
1.63	40	428.31	ok
1.622	37	437.18	ok
1.627	39	436.57	ok
1.638	29	427.76	ok
1.647	44	422.2	ok
1.633	42	440.99	ok
1.643	41	442.99	ok
1.639	38	452.82	ok
1.652	47	440.53	ok
1.648	45	530.22	ok
1.656	43	523.45	ok
1.659	33	522.96	ok
1.657	34	525.15	ok
1.656	46	528.94	ok
1.658	49	526.98	ok
1.661	56	526.86	ok
1.717	114	474.11	ok
1.711	89	480.48	ok
1.7	54	491.98	ok
1.722	125	470.34	ok
1.725	122	468.59	ok
1.685	60	508.95	ok
1.685	59	509.02	ok
1.673	48	521.48	ok
1.687	52	507.9	ok
1.714	91	480.62	ok
1.714	79	481.49	ok
1.724	113	472.02	ok
1.711	88	484.61	ok
1.673	53	523.47	ok
1.704	61	492.81	ok
1.704	58	493.39	ok
1.7	81	497.07	ok
1.727	80	470.51	ok
1.714	117	484.52	ok
1.733	128	465.73	ok
1.67	50	529.11	ok
1.704	86	495.29	ok
1.671	55	529.56	ok
1.717	92	484.02	ok
1.717	75	484.11	ok
1.671	51	530.97	ok
1.702	57	500.84	ok
1.741	133	490.7	ok
1.738	146	493.72	ok
1.738	145	494.52	ok
1.74	136	498.55	ok
1.754	109	488.89	ok
1.752	148	492.45	ok
1.754	120	490.63	ok
1.757	70	488.11	ok
1.765	150	480.52	ok
1.753	151	494.92	ok
1.753	108	499.58	ok
1.755	71	498.18	ok
1.77	104	484.33	ok
1.772	149	482.0	ok
1.766	85	489.61	ok
1.778	139	486.64	ok
1.779	111	485.34	ok
1.779	76	486.07	ok
1.778	78	487.35	ok
1.783	130	482.72	ok
1.791	129	479.26	ok
1.787	156	489.32	ok
1.792	143	489.32	ok
1.797	105	486.52	ok
1.792	144	493.56	ok
1.818	90	473.41	ok
1.802	110	491.19	ok
1.817	134	476.43	ok
1.819	140	475.36	ok
1.819	77	475.62	ok
1.819	152	475.44	ok
1.83	138	468.98	ok
1.827	158	473.18	ok
1.83	141	476.45	ok
1.828	142	478.77	ok
1.827	153	482.2	ok
1.832	155	484.19	ok
1.831	154	552.02	ok
1.831	87	552.1	ok
1.833	115	552.91	ok
1.832	106	556.23	ok
1.84	107	549.51	ok
1.835	74	557.81	ok
1.84	84	553.1	ok
1.847	127	545.77	ok
1.871	118	522.99	ok
1.833	94	564.11	ok
1.847	83	560.17	ok
1.851	82	556.1	ok
1.873	131	542.86	ok
1.856	137	560.94	ok
1.863	72	553.45	ok
1.882	157	536.34	ok
1.886	112	536.53	ok
1.875	123	547.28	ok
1.873	69	549.54	ok
1.881	124	544.49	ok
1.883	126	552.59	ok
1.89	147	549.84	ok
1.89	132	555.83	ok
1.899	135	547.07	ok
1.899	159	549.28	ok
1.899	67	550.8	ok
1.903	101	554.84	ok
1.91	65	547.63	ok
1.89	119	567.97	ok
1.912	100	547.24	ok
1.915	97	545.11	ok
1.898	116	568.2	ok
1.914	62	552.0	ok
1.927	64	546.98	ok
